Ireland,2020-07-30,1.39289575165186
Ireland,2020-07-31,1.38452148640933
Ireland,2020-08-01,1.3800148714418100
Ireland,2020-08-02,1.37557763906897
Ireland,2020-08-03,1.3706449789821600
Ireland,2020-08-04,1.36825119238617
Ireland,2020-08-05,1.36978176596659
Ireland,2020-08-06,1.3732230965814
Ireland,2020-08-07,1.37494891470804
Ireland,2020-08-08,1.3673691890313600
Ireland,2020-08-09,1.33963329353999
Ireland,2020-08-10,1.3184538018219600
Ireland,2020-08-11,1.30526610544421
Ireland,2020-08-12,1.3027586497261300
Ireland,2020-08-13,1.31006906318526
Ireland,2020-08-14,1.3144507218548
Ireland,2020-08-15,1.3235894255785300
Ireland,2020-08-16,1.3117164803477800
Ireland,2020-08-17,1.30714623813477
Ireland,2020-08-18,1.3100724024141900
Ireland,2020-08-19,1.2996468085358400
Ireland,2020-08-20,1.30204986578901
